Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
08/27/2021,34,GU,140,212587,185,117,114403,149,Admin,140,186,51,103137,79
08/27/2021,34,IL,12285,14525149,20262,6467,8255802,10136,Admin,12285,20263,5468,6392000,9043
08/27/2021,34,GU,148,212268,700,59,114242,466,Report,148,700,35,103167,294
08/27/2021,34,UT,66,3228733,3157,39,1821375,1607,Admin,66,3158,32,1531040,1451
08/27/2021,34,NM,6139,2635110,5298,3195,1445159,2883,Admin,6139,5299,2368,1246733,1954
08/27/2021,34,CT,11149,4789561,8338,5671,2606093,4327,Report,11149,8338,5031,2338911,3563
08/27/2021,34,WA,22344,9425239,19038,12504,5125839,10795,Report,22344,19038,8299,4554215,7051
08/27/2021,34,LA,23242,4147003,20317,9867,2328089,9011,Report,23242,20317,11993,1900423,10120
08/27/2021,34,LTC,231,7931034,499,150,4690962,368,Admin,231,500,79,3210710,137
08/27/2021,34,NY,42930,24268489,43278,21667,13086553,22987,Admin,42930,43278,20583,11682577,19674
08/27/2021,34,DC,1679,940659,1495,864,519538,767,Report,1679,1495,596,402201,518
08/27/2021,34,NC,27117,10428500,24256,14426,5878330,13374,Admin,27117,24257,12042,4892252,10208
08/27/2021,34,IN,8576,6398557,11228,4691,3387070,6008,Admin,8576,11228,3570,3122405,4687
08/27/2021,34,VA,-4952,10146933,16719,956,5525705,8352,Report,-4952,16719,7912,4846810,8270
08/27/2021,34,KY,16410,4500615,13389,8893,2505471,7404,Report,16410,13389,6202,2146124,5254
08/27/2021,34,RP,0,28282,62,0,16091,38,Report,0,62,0,14538,25
08/27/2021,34,IA,45,3289395,3596,29,1771755,1684,Admin,45,3596,24,1628085,1637
08/27/2021,34,PA,13231,15365996,19848,6308,8858904,10762,Admin,13231,19849,5501,7013910,8374
08/27/2021,34,NV,4865,3191664,7222,2333,1801454,3465,Admin,4865,7222,2573,1479455,3603
08/27/2021,34,OR,5795,4959522,7639,3147,2683039,4370,Admin,5795,7639,2415,2436020,2914
08/27/2021,34,OH,21970,11554886,19260,10708,6170734,9499,Report,21970,19260,9463,5622543,8244
08/27/2021,34,AZ,19519,7508553,16117,9313,4169040,7825,Report,19519,16117,8326,3457097,6911
08/27/2021,34,MH,0,38153,22,0,21123,6,Admin,0,22,0,18354,18
08/27/2021,34,WI,8192,6454213,10266,4010,3429080,5109,Admin,8192,10266,3649,3157522,4500
08/27/2021,34,MD,13942,7575785,12471,6070,4087475,5844,Admin,13942,12471,6390,3693281,5482
08/27/2021,34,LA,14116,4194489,17204,4740,2346898,6993,Admin,14116,17204,8436,1962599,9230
08/27/2021,34,PR,1940,4224421,5488,1092,2341218,3958,Admin,1940,5488,769,1991965,1303
08/27/2021,34,NY,59410,24172138,48516,31572,13036867,25919,Report,59410,48516,27045,11602571,21280
08/27/2021,34,DE,925,1148553,1768,392,637055,854,Admin,925,1768,425,548983,796
08/27/2021,34,TX,100408,30003842,81963,42573,16902312,37216,Admin,100408,81963,46332,14037183,36456
08/27/2021,34,SD,736,899038,1503,508,494717,835,Admin,736,1503,255,431933,596
08/27/2021,34,VT,12,872430,494,8,482345,246,Admin,12,495,5,428400,184
08/27/2021,34,DC,497,946629,1110,235,522631,584,Admin,497,1111,210,439922,355
08/27/2021,34,MO,16399,5903682,17533,7125,3259119,7395,Report,16399,17533,8195,2743038,8867
08/27/2021,34,PR,14755,4193852,8784,9289,2321497,5664,Report,14755,8784,5316,1995080,3097
08/27/2021,34,FM,334,64369,249,257,40049,186,Report,334,249,88,33724,93
08/27/2021,34,NH,1553,1679451,7035,995,896985,1186,Report,1553,7035,585,809260,757
08/27/2021,34,PA,39931,15292961,29928,23081,8820671,16684,Report,39931,29928,15550,7004761,12360
08/27/2021,34,SC,9891,4784703,13146,5382,2661154,6943,Admin,9891,13147,3822,2226636,5213
08/27/2021,34,WV,1380,1512880,1097,608,840235,471,Admin,1380,1097,324,705238,251
08/27/2021,34,KS,8317,2884063,7811,3944,1609098,3619,Report,8317,7811,3807,1392460,3697
08/27/2021,34,MN,7066,6367197,9186,2627,3467891,3713,Admin,7066,9186,3403,3134017,4390
08/27/2021,34,ME,3577,1730920,2879,2090,951784,1678,Report,3577,2879,1340,880621,1055
08/27/2021,34,RP,475,28757,112,325,16416,67,Admin,475,113,155,14579,47
08/27/2021,34,VI,394,94650,263,149,52580,89,Admin,394,264,238,43122,173
08/27/2021,34,MA,5471,9448906,10181,2254,5176031,4847,Admin,5471,10182,2377,4534897,4437
08/27/2021,34,MP,146,66228,164,53,34737,61,Report,146,164,72,32074,91
08/27/2021,34,US,1070810,366838484,886314,513516,203475192,436201,Report,1070810,886314,475943,172646952,378281
08/27/2021,34,TN,333,6260373,14572,181,3430942,7817,Admin,333,14572,130,2887947,5520
08/27/2021,34,AL,13272,4097421,16350,6395,2369041,7976,Admin,13272,16351,5682,1817219,7235
08/27/2021,34,RI,3095,1384225,2418,1488,747215,1141,Report,3095,2418,1303,681128,1223
08/27/2021,34,SC,15912,4746715,14552,8290,2641061,7778,Report,15912,14552,6256,2205525,5641
08/27/2021,34,DE,2685,1143157,2236,1225,634519,1058,Report,2685,2236,1343,534691,988
08/27/2021,34,WI,14620,6423338,12215,7368,3413489,5352,Report,14620,12215,6310,3122205,5710
08/27/2021,34,US,574899,368802383,702345,263659,204411184,340765,Admin,574899,702345,265464,173490171,311260
08/27/2021,34,MT,206,1019130,1341,117,558577,740,Admin,206,1341,89,490880,509
08/27/2021,34,LTC,1151,7928573,1037,847,4689124,782,Report,1151,1037,0,0,0
08/27/2021,34,MH,0,38153,61,0,21123,27,Report,0,61,0,18374,37
08/27/2021,34,WY,1564,473727,1193,891,264608,726,Report,1564,1193,579,221912,448
08/27/2021,34,WY,153,474129,627,95,264849,389,Admin,153,628,71,224933,234
08/27/2021,34,CA,81347,47870015,86278,34835,27156248,40540,Admin,81347,86279,39061,22007099,39107
08/27/2021,34,OH,14414,11602681,16429,6924,6194468,8279,Admin,14414,16430,6915,5712504,7380
08/27/2021,34,NC,32207,10357818,29431,17640,5840089,16815,Report,32207,29431,12745,4815397,11567
08/27/2021,34,IL,29262,14440132,25365,14399,8223424,12419,Report,29262,25365,13344,6437000,11297
08/27/2021,34,HI,2892,1777795,1878,1278,1038389,947,Admin,2892,1878,1370,773642,822
08/27/2021,34,FM,198,65183,259,103,40704,198,Admin,198,260,118,33788,82
08/27/2021,34,SD,614,893855,1743,350,491926,937,Report,614,1743,294,432051,724
08/27/2021,34,AS,0,55562,131,0,30435,64,Report,0,131,0,25562,67
08/27/2021,34,CO,13710,6793181,10191,5636,3659781,4550,Admin,13710,10192,6333,3282323,4665
08/27/2021,34,FL,30566,24748506,68151,12807,13832457,28285,Admin,30566,68151,14276,11432599,32402
08/27/2021,34,KS,4766,2902155,5982,2138,1617840,2849,Admin,4766,5982,2313,1352517,2836
08/27/2021,34,NV,9159,3173633,8387,4454,1792781,4056,Report,9159,8387,4391,1456877,3990
08/27/2021,34,ID,2215,1455970,2716,1142,784586,1503,Admin,2215,2716,885,695798,1033
08/27/2021,34,GA,751,9717873,17954,478,5386606,8908,Admin,751,17954,291,4365775,7698
08/27/2021,34,IA,6018,3282443,5736,2756,1768508,2756,Report,6018,5736,2838,1621043,2557
08/27/2021,34,AS,0,55576,51,0,30437,23,Admin,0,51,0,25455,27
08/26/2021,34,IA,7196,3276425,5867,3155,1765752,2853,Report,7196,5867,3541,1618205,2546
08/26/2021,34,MT,2522,1014056,2276,1414,555911,1290,Report,2522,2276,917,488605,837
08/26/2021,34,TN,10201,6260040,18436,5101,3430761,9838,Admin,10201,18436,3499,2887817,6980
08/26/2021,34,TX,86148,29903434,84291,38389,16859739,39101,Admin,86148,84291,38021,13990851,36847
08/26/2021,34,MA,14188,9409796,11770,6904,5157324,5750,Report,14188,11770,6224,4518695,5039
08/26/2021,34,ME,4604,1727343,2778,2664,949694,1627,Report,4604,2778,1684,879281,1009
08/26/2021,34,MT,1378,1018924,1655,765,558460,907,Admin,1378,1655,526,490791,619
08/26/2021,34,WI,14688,6408718,11966,7158,3406121,5254,Report,14688,11966,6550,3115895,5585
08/26/2021,34,AR,8997,2776059,9552,3441,1598369,3722,Admin,8997,9553,5054,1239211,5356
08/26/2021,34,OK,34014,3764132,15443,16883,2114876,7724,Report,34014,15443,15330,1705301,6519
08/26/2021,34,NY,55792,24112728,48183,29124,13005295,26049,Report,55792,48183,24870,11575526,20725
08/26/2021,34,DE,2460,1147628,1986,1152,636663,981,Admin,2460,1987,1079,548558,878
08/26/2021,34,NM,7322,2611295,6546,3700,1433083,3520,Report,7322,6546,2927,1246733,2662
08/26/2021,34,NE,4274,2056291,3981,2120,1101197,1857,Admin,4274,3982,1958,998410,1925
08/26/2021,34,NV,8030,3186799,8000,3871,1799121,3829,Admin,8030,8001,3941,1476882,3955
08/26/2021,34,VA,24080,10151885,21018,11310,5524749,10011,Report,24080,21018,9722,4838898,8558
08/26/2021,34,NE,111,2033359,3066,55,1090365,1408,Report,111,3066,91,991967,1401
08/26/2021,34,AR,14836,2745701,11627,6417,1585475,5017,Report,14836,11627,7664,1225762,6086
08/26/2021,34,GA,687,9717122,23734,367,5386128,11906,Admin,687,23735,306,4365484,10066
08/26/2021,34,MI,14296,10156986,12664,6494,5376093,5675,Admin,14296,12664,6227,4929033,5597
08/26/2021,34,GU,1826,212120,682,1262,114183,460,Report,1826,682,810,103132,291
08/26/2021,34,VA,18445,10191656,18249,9374,5546946,8898,Admin,18445,18250,7926,4865188,7870
08/26/2021,34,NJ,25014,10896325,22594,12353,5978049,10942,Report,25014,22594,11008,5406935,10068
08/26/2021,34,WY,1376,472163,1158,833,263717,716,Report,1376,1158,527,221333,433
08/26/2021,34,TX,126071,29733757,103913,62402,16783244,51508,Report,126071,103913,52601,13555811,42942
08/26/2021,34,PR,6788,4222481,6280,4735,2340126,4577,Admin,6788,6281,1704,1991196,1448
08/26/2021,34,ND,1817,690359,1292,1024,381235,744,Report,1817,1292,670,315026,488
08/26/2021,34,CO,13702,6754208,11964,6297,3642318,5597,Report,13702,11964,6017,3251094,5277
08/26/2021,34,IA,2548,3289350,4774,1190,1771726,2276,Admin,2548,4774,1150,1628061,2155
08/26/2021,34,NY,52664,24225559,44629,27763,13064886,23998,Admin,52664,44630,24277,11661994,19939
08/26/2021,34,RP,0,28282,44,0,16091,21,Admin,0,45,0,14424,25
08/26/2021,34,FL,1432,24385811,70519,483,13684077,30652,Report,1432,70519,1149,11138433,30322
08/26/2021,34,ID,3859,1444106,3729,2201,778128,2207,Report,3859,3729,1479,694229,1460
08/26/2021,34,LTC,923,7927422,1044,686,4688277,799,Report,923,1044,0,0,0
08/26/2021,34,PA,34102,15253030,28804,18701,8797590,16024,Report,34102,28804,14265,6989211,12081
08/26/2021,34,OK,13827,3799613,12252,6580,2131869,5979,Admin,13827,12253,5890,1745624,5297
08/26/2021,34,DC,1752,938980,1500,919,518674,783,Report,1752,1500,565,401605,521
08/26/2021,34,FL,80854,24717940,77683,32641,13819650,32247,Admin,80854,77683,38140,11418323,36759
08/26/2021,34,AZ,15339,7536149,14787,7695,4182741,7316,Admin,15339,14787,6667,3523483,6485
08/26/2021,34,MN,13767,6325842,10550,5440,3451590,4842,Report,13767,10550,6571,3126119,4613
08/26/2021,34,MD,16778,7528234,13622,7816,4065621,6332,Report,16778,13622,7038,3687462,5806
08/26/2021,34,WA,23532,9402895,18846,13432,5113335,10655,Report,23532,18846,8905,4545916,6961
08/26/2021,34,WA,18123,9457386,17583,10173,5143267,10194,Admin,18123,17584,6753,4568546,6336
08/26/2021,34,FM,391,64985,260,321,40601,203,Admin,391,260,95,33670,78
08/26/2021,34,VI,314,94256,275,115,52431,91,Admin,314,276,199,42884,185
08/26/2021,34,LA,21826,4180373,18840,8762,2342158,7970,Admin,21826,18840,11581,1954163,9811
08/26/2021,34,MP,177,66082,167,61,34684,64,Report,177,167,95,32002,93
08/26/2021,34,IL,31158,14410870,25592,15359,8209025,12536,Report,31158,25592,13973,6423656,11312
08/26/2021,34,IN,14887,6354045,12552,7779,3363237,6485,Report,14887,12552,6110,3089614,5180
08/26/2021,34,AZ,18885,7489034,18195,9289,4159727,8956,Report,18885,18195,7869,3448771,7690
08/26/2021,34,GU,83,212447,213,77,114286,158,Admin,83,213,38,103086,100
08/26/2021,34,CT,10238,4778412,8146,5088,2600422,4243,Report,10238,8146,4650,2333880,3435
08/26/2021,34,HI,2122,1774903,1778,1095,1037111,920,Admin,2122,1779,944,772272,747
08/26/2021,34,NJ,22063,10941676,20124,10339,5999606,9746,Admin,22063,20125,9830,5289837,8756
08/26/2021,34,KY,14953,4484205,13199,8250,2496578,7429,Report,14953,13199,5838,2139922,5152
08/26/2021,34,WV,1661,1511500,1150,742,839627,477,Admin,1661,1150,505,704914,254
08/26/2021,34,LTC,844,7930803,576,640,4690812,420,Admin,844,576,208,3210631,162
08/26/2021,34,KS,8327,2875746,7686,3953,1605154,3574,Report,8327,7686,4088,1388653,3646
08/26/2021,34,IL,24868,14512864,22569,12672,8249335,11219,Admin,24868,22570,10607,6386532,10043
08/26/2021,34,MS,534,2446878,7489,374,1374977,3816,Admin,534,7489,198,1117879,3180
08/26/2021,34,MP,154,66262,166,66,34753,63,Admin,154,166,75,32048,91
08/26/2021,34,OR,9486,4953727,8442,5348,2679892,4851,Admin,9486,8443,3614,2433605,3175
08/26/2021,34,OH,19503,11588267,17708,9882,6187544,8957,Admin,19503,17709,8752,5705589,7876
08/26/2021,34,DE,2758,1140472,2227,1299,633294,1071,Report,2758,2227,1229,533348,948
08/26/2021,34,NC,28747,10325611,28873,15933,5822449,16854,Report,28747,28873,11088,4802652,11221
08/26/2021,34,OR,19228,4926367,8997,10986,2664410,5118,Report,19228,8997,7293,2431029,3327
08/26/2021,34,OH,23722,11532916,19206,11787,6160026,9562,Report,23722,19206,10224,5613080,8122
08/26/2021,34,MD,14735,7561843,12659,7076,4081405,6022,Admin,14735,12660,6364,3686891,5519
08/26/2021,34,HI,3098,1767916,2214,1404,1034173,1076,Report,3098,2214,1088,776863,788
08/26/2021,34,CO,10743,6779471,10326,4865,3654145,4676,Admin,10743,10326,5053,3275990,4771
08/26/2021,34,GA,883,9638282,28763,287,5347276,15175,Report,883,28763,623,4342677,11498
08/26/2021,34,TN,25477,6209091,21383,13615,3403849,11193,Report,25477,21383,9245,2814925,7570
08/26/2021,34,NH,1492,1680822,1628,968,897904,1053,Admin,1492,1629,627,798735,657
08/26/2021,34,VT,354,872418,612,144,482337,303,Admin,354,613,127,428395,227
08/26/2021,34,PA,23500,15352765,22097,12761,8852596,12163,Admin,23500,22097,9889,7008409,9238
08/26/2021,34,AS,76,55562,131,52,30435,64,Report,76,131,25,25562,67
08/26/2021,34,MS,208,2415499,11443,90,1359235,6415,Report,208,11443,323,1109015,4330
08/26/2021,34,FM,324,64035,232,226,39792,171,Report,324,232,112,33636,94
08/26/2021,34,CT,8413,4803948,7664,4275,2613324,4020,Admin,8413,7665,3706,2345162,3284
08/26/2021,34,ME,1703,1734546,2447,1041,953856,1449,Admin,1703,2447,626,876429,901
08/26/2021,34,RI,2869,1381130,2366,1394,745727,1111,Report,2869,2366,1208,679825,1189
08/26/2021,34,MO,16057,5887283,22349,7150,3251994,9500,Report,16057,22349,8297,2734843,11243
08/26/2021,34,AK,1734,723342,1322,915,397172,674,Report,1734,1322,623,343274,492
08/26/2021,34,SD,2306,893241,1977,1332,491576,1072,Report,2306,1977,875,431757,822
08/26/2021,34,VI,451,93763,371,172,52211,151,Report,451,371,283,41814,223
08/26/2021,34,RP,0,28282,82,0,16091,39,Report,0,82,0,14538,45
08/26/2021,34,UT,99,3228667,4723,54,1821336,2404,Admin,99,4724,45,1531008,2158
08/26/2021,34,KY,14111,4524828,12695,7864,2518796,7049,Admin,14111,12695,5282,2150245,4980
08/26/2021,34,NC,29851,10401383,25397,16655,5863904,14136,Admin,29851,25398,11839,4880210,10586
08/26/2021,34,LA,23764,4123761,20381,10170,2318222,9263,Report,23764,20381,12210,1888430,9899
08/26/2021,34,AL,20058,4084149,18115,9617,2362646,8956,Admin,20058,18115,9064,1811537,7961
08/26/2021,34,SD,1711,898302,1716,822,494209,934,Admin,1711,1716,698,431678,696
08/26/2021,34,CA,133990,47513370,98026,65166,26979461,49369,Report,133990,98026,57771,21853184,41972
08/26/2021,34,IN,13341,6389981,12177,7201,3382379,6489,Admin,13341,12177,5468,3118835,5098
08/26/2021,34,KS,7805,2897389,6698,3800,1615702,3187,Admin,7805,6698,3641,1350204,3178
08/26/2021,34,ND,2377,695435,1364,1262,383972,770,Admin,2377,1365,920,332560,510
08/26/2021,34,WV,1508,1508642,1243,673,838212,532,Report,1508,1243,458,708548,394
08/26/2021,34,UT,4610,3210561,10876,2239,1812000,6209,Report,4610,10876,2156,1514953,4227
08/26/2021,34,SC,16911,4730803,14454,8754,2632771,7850,Report,16911,14454,6671,2199269,5484
08/26/2021,34,WI,14605,6446021,10869,7394,3425070,5385,Admin,14605,10869,6409,3153873,4747
08/26/2021,34,MA,11482,9443435,11329,5335,5173777,5493,Admin,11482,11329,5037,4532520,4871
08/26/2021,34,NV,9720,3164474,8416,4776,1788327,4105,Report,9720,8416,4729,1452486,3948
08/26/2021,34,US,924973,365767674,877756,460823,202961676,439161,Report,924973,877756,397639,172171009,368305
08/26/2021,34,AL,21817,3988529,18661,10883,2322268,9820,Report,21817,18661,9352,1813256,7681
08/26/2021,34,AS,13,55576,87,2,30437,40,Admin,13,87,11,25455,47
08/26/2021,34,MO,14497,5914812,13736,6199,3263861,5771,Admin,14497,13737,7333,2793166,6981
08/26/2021,34,VT,921,869145,912,431,480763,463,Report,921,912,386,421851,368
08/26/2021,34,MH,0,38153,35,0,21123,10,Admin,0,35,0,18354,28
08/26/2021,34,US,782837,368227484,768961,377416,204147525,376954,Admin,782837,768961,344825,173224707,337347
08/26/2021,34,ID,3449,1453755,2996,1885,783444,1681,Admin,3449,2996,1281,694913,1140
08/26/2021,34,CA,99266,47788668,92394,46533,27121413,44222,Admin,99266,92394,44927,21968038,41307
08/26/2021,34,NH,1675,1677898,7081,1091,895990,1226,Report,1675,7081,617,808675,767
08/26/2021,34,MH,0,38153,106,0,21123,65,Report,0,106,0,18374,57
08/26/2021,34,WY,193,473976,872,129,264754,543,Admin,193,872,75,224862,324
08/26/2021,34,SC,16284,4774812,14402,8711,2655772,7609,Admin,16284,14402,6206,2222814,5710
08/26/2021,34,AK,995,726555,1135,510,398784,586,Admin,995,1136,287,346937,398
08/26/2021,34,NM,6548,2628971,5420,3491,1441964,3001,Admin,6548,5420,2289,1244365,1972
08/26/2021,34,MN,13247,6360131,9992,5150,3465264,4188,Admin,13247,9993,6461,3130614,4694
08/26/2021,34,RI,2349,1388792,2061,1190,749464,1001,Admin,2349,2061,986,681561,878
08/26/2021,34,MI,17863,10112558,13866,8016,5356015,6171,Report,17863,13866,7967,5010513,6012
08/26/2021,34,DC,969,946132,1266,484,522396,669,Admin,969,1267,351,439712,400
08/26/2021,34,PR,12724,4179097,9395,7342,2312208,6310,Report,12724,9395,5357,1989764,3144
08/25/2021,34,MP,201,65905,164,75,34623,67,Report,201,164,116,31907,92
08/25/2021,34,CO,10855,6768728,10437,5161,3649280,4792,Admin,10855,10438,4985,3270937,4761
08/25/2021,34,MO,15515,5871226,20080,6484,3244844,8491,Report,15515,20080,8020,2726546,10115
08/25/2021,34,RP,0,28282,101,0,16091,39,Report,0,101,0,14538,63
08/25/2021,34,AS,0,55563,94,0,30435,46,Admin,0,94,0,25444,48
08/25/2021,34,VT,706,872064,673,389,482193,338,Admin,706,673,236,428268,247
08/25/2021,34,WV,1603,1509839,1176,727,838885,490,Admin,1603,1176,357,704409,259
08/25/2021,34,WY,1104,473783,1054,622,264625,656,Admin,1104,1055,432,224787,382
08/25/2021,34,PA,28825,15218928,28771,15492,8778889,16171,Report,28825,28771,12683,6974946,12072
08/25/2021,34,LTC,550,7926499,1020,427,4687591,786,Report,550,1020,0,0,0
08/25/2021,34,TX,85343,29817286,86181,39317,16821350,40570,Admin,85343,86181,36799,13952830,36961
08/25/2021,34,AZ,16062,7520810,14750,7837,4175046,7272,Admin,16062,14750,7043,3516816,6454
08/25/2021,34,MT,2174,1017546,1751,1142,557695,970,Admin,2174,1751,859,490265,649
08/25/2021,34,GA,118749,9637399,45979,60314,5346989,25655,Report,118749,45979,48576,4342054,17505
08/25/2021,34,VI,420,93312,365,151,52039,150,Report,420,365,273,41531,219
08/25/2021,34,MI,13783,10094695,13650,6144,5347999,6084,Report,13783,13650,6466,5002546,5856
08/25/2021,34,MH,0,38153,39,0,21123,13,Admin,0,39,0,18354,30
08/25/2021,34,KY,15346,4510717,12718,8646,2510932,7144,Admin,15346,12718,5799,2144963,4953
08/25/2021,34,IA,5770,3286802,5303,2637,1770536,2578,Admin,5770,5304,2635,1626911,2338
08/25/2021,34,AK,1189,725560,1185,595,398274,608,Admin,1189,1185,401,346650,432
08/25/2021,34,MS,7092,2446344,9567,3231,1374603,4954,Admin,7092,9567,3185,1117681,3953
08/25/2021,34,ME,1937,1722739,2529,1099,947030,1470,Report,1937,2529,751,877597,925
08/25/2021,34,ID,3670,1450306,3013,2006,781559,1721,Admin,3670,3014,1358,693632,1151
08/25/2021,34,MD,14471,7547108,12448,7101,4074329,5914,Admin,14471,12448,6227,3680527,5421
08/25/2021,34,AL,3360,3966712,18264,1663,2311385,9762,Report,3360,18264,1625,1803904,7380
08/25/2021,34,AR,9542,2767062,9971,3790,1594928,3953,Admin,9542,9971,5280,1234157,5528
08/25/2021,34,GU,158,212364,260,122,114209,187,Admin,158,260,47,103048,124
08/25/2021,34,FL,83198,24637086,78216,35224,13787009,32929,Admin,83198,78216,38994,11380183,36335
08/25/2021,34,DE,2316,1145168,2002,1174,635511,1007,Admin,2316,2003,1036,547479,868
08/25/2021,34,CT,9276,4795535,7727,4836,2609049,4062,Admin,9276,7728,4074,2341456,3292
08/25/2021,34,NY,52921,24172895,44190,28514,13037123,24182,Admin,52921,44191,23857,11637717,19293
08/25/2021,34,NC,27886,10296864,28652,15329,5806516,17061,Report,27886,28652,11326,4791564,11027
08/25/2021,34,OR,158,4907139,10445,60,2653424,6233,Report,158,10445,180,2423736,3882
08/25/2021,34,TN,20085,6183614,20949,10044,3390234,10971,Report,20085,20949,7431,2805680,7270
08/25/2021,34,FL,75622,24384379,82565,32771,13683594,36438,Report,75622,82565,34800,11137284,35050
08/25/2021,34,TN,22605,6249839,20124,12296,3425660,10807,Admin,22605,20124,8542,2884318,7532
08/25/2021,34,NY,54850,24056936,48131,28756,12976171,26476,Report,54850,48131,23665,11550656,20383
08/25/2021,34,IN,13869,6376640,12082,7513,3375178,6421,Admin,13869,12083,5642,3113367,5079
08/25/2021,34,RP,0,28282,64,0,16091,21,Admin,0,65,0,14424,44
08/25/2021,34,NE,85,2033248,4084,35,1090310,1952,Report,85,4084,103,991876,1782
08/25/2021,34,VA,19755,10173211,18479,9844,5537572,8989,Admin,19755,18479,8385,4857262,7903
08/25/2021,34,RI,2583,1386443,2084,1281,748274,1005,Admin,2583,2085,1096,680575,868
08/25/2021,34,CA,99947,47689402,92458,47336,27074880,44881,Admin,99947,92458,45286,21923111,40891
08/25/2021,34,IA,5045,3269229,5834,2478,1762597,2918,Report,5045,5834,2188,1614664,2433
